Gene_Group	R1_LPS_0h	R1_LPS_01h	R1_LPS_02h	R1_LPS_04h	R1_LPS_06h	R1_LPS_09h	R1_LPS_12h	R2_LPS_0h	R2_LPS_01h	R2_LPS_02h	R2_LPS_04h	R2_LPS_06h	R2_LPS_09h	R2_LPS_12h	ML_LPS_R1_0h	ML_LPS_R1_01h	ML_LPS_R1_02h	ML_LPS_R1_04h	ML_LPS_R1_06h	ML_LPS_R1_09h	ML_LPS_R1_12h	ML_LPS_R2_0h	ML_LPS_R2_01h	ML_LPS_R2_02h	ML_LPS_R2_04h	ML_LPS_R2_06h	ML_LPS_R2_09h	ML_LPS_R2_12h	HL_LPS_R1_0h	HL_LPS_R1_01h	HL_LPS_R1_02h	HL_LPS_R1_04h	HL_LPS_R1_06h	HL_LPS_R1_09h	HL_LPS_R1_12h	HL_LPS_R2_0h	HL_LPS_R2_01h	HL_LPS_R2_02h	HL_LPS_R2_04h	HL_LPS_R2_06h	HL_LPS_R2_09h	HL_LPS_R2_12h
Fam192a	80.95405107	97.55491446	72.58670634	82.28599593	70.16022173	71.59275143	68.17269633	118.9301289	115.0249552	79.59300798	101.5779251	103.8051177	93.34137348	83.67372227	3.40780151578	3.38391962159	3.29310505295	3.28249814384	3.26088696226	3.09216879053	2.9075660348	3.40254071378	3.32794559457	3.30092479291	3.19440878627	3.1765430838	3.00746433299	2.80739838044	1.10050673055	1.2575428327	1.28584631402	1.31701421731	1.56257172858	1.91445813254	1.99759442512	1.18838125133	1.16165243912	1.2531471199	1.35855066987	1.57406336437	1.80955976473	2.13618647035
Dnajc9	71.81992897	34.98007699	23.83014966	10.93995538	8.936246804	10.42083304	10.16796686	74.29285642	24.1988274	24.20839438	9.437948585	13.54466428	10.76319977	9.949905794	2.6562094751	2.71810807034	2.6837428068	2.62260109549	2.49225678992	2.39202842889	2.21764937934	2.75652746077	2.72352411597	2.65391795551	2.51280001049	2.48184246559	2.38392813153	2.03322398948	0.292565543895	0.443818182369	0.341525261639	0.548077002411	0.627504207687	0.648818245668	1.72728035196	0.533640611006	0.543056865518	0.621644380379	0.810706179431	0.832458080611	0.814627432927	1.82742938943
Trex1	69.23344757	284.9550865	575.9091748	505.7470902	452.5791384	449.4679347	412.9420661	43.36721796	84.27776003	309.6305236	323.0584029	296.168829	223.6986288	251.1239146	3.9130076813	3.85635085721	3.98535212463	3.80590798219	3.74531135394	3.64192326676	3.58155903857	3.90460944962	3.9971766601	3.93923548562	3.85370325476	3.87458498583	3.74614408988	3.63479679094	3.39139378989	3.58361191527	3.71049324103	3.82894268251	4.19064781226	4.62696232691	4.80756477945	3.31628169953	3.46271017791	3.64015561449	3.7739042306	4.17273147023	4.58380887055	4.80300490105
Vps36	79.20831163	80.66309909	74.03830222	63.16513885	54.62802968	38.20377855	35.83664633	155.2879258	217.2164042	124.1939753	118.383342	76.47451787	150.9018715	80.78203586	3.75773930205	3.76403983768	3.78462504135	3.70932709287	3.67722346986	3.72924881047	3.55168278933	3.74193636851	3.76694469447	3.70439509085	3.75073571365	3.63528625064	3.72975169914	3.6672246352	1.91908977719	1.8635205991	1.90800918052	1.88784647512	2.00170940511	2.09226048448	2.17680384092	1.81531038404	1.88086151093	1.96764663826	2.03442562263	2.13632071435	2.14312461932	2.17263034372
Pnpo	33.48815468	27.26024543	15.292095	9.420985791	6.631034382	8.380007105	10.31283068	22.08404121	26.57841064	16.28212577	5.024523836	9.372187925	3.578403922	6.085224151	3.53162825814	3.49556990818	3.47014411926	3.46632127016	3.47922549504	3.44999000237	3.38106247383	3.43015172687	3.53698726617	3.47902192892	3.5559423078	3.4856529935	3.3465536634	3.29731985247	1.44709768523	1.43544750202	1.58186590252	1.52295664789	1.5868946618	1.51357345773	1.5849491651	1.48862746621	1.42034680681	1.51808985614	1.529554698	1.38549241378	1.49484327172	1.54957050486
SMIF;Dcp1a	17.10226472	14.40694878	15.0363054	25.00844938	25.24958402	26.30821736	26.82756163	9.854019035	14.24913006	13.55919793	17.15313157	15.00049322	11.78128518	14.40518489	4.92291508727	4.84922466052	4.59600395028	4.15712778348	3.71192395903	2.99039782734	2.25258030634	5.07956643575	4.83346411423	4.56949155914	4.24653762012	3.71958693836	3.00377081848	2.21081761995	2.54844527141	2.74640856004	2.81930896888	2.94421042304	3.17932382125	3.17860711212	3.38062715438	2.79191913544	3.05238804107	3.06190415412	3.05117917775	3.33524296851	3.25185989705	3.49440104286
Arrb2	232.5110426	225.5487982	170.5251847	109.0420209	101.1216656	166.5321026	227.8468181	278.2076361	264.6018229	162.021066	77.75328606	102.0255868	184.4970797	271.7759192	3.34406469958	3.3132497877	3.33601460106	3.29567635358	3.27825201144	3.23412555551	3.00186677985	3.33727500733	3.3586185926	3.38521512038	3.31417339206	3.21066638702	3.10795595224	3.11013342342	1.19412564093	1.33689497365	1.40469326058	1.4637966306	1.58986453338	1.9022654645	2.08518557426	1.22049142054	1.27411054366	1.37354447746	1.46034458155	1.58922961171	1.93134204626	2.04731109529
Twf1	92.94019274	70.41088444	76.03400783	75.62792088	80.71865474	66.18914418	62.72413608	60.23861275	59.35336234	77.0642743	59.40559282	60.4702712	41.45225592	41.9897754	4.26758625613	4.19942647979	4.23518420869	4.13922736585	4.10692843336	4.05825746628	3.97811890583	4.36041411991	4.26774672492	4.18416745562	4.11759747245	4.13329024802	4.0100954091	4.02606009854	2.17747059412	2.45244191139	2.46510058543	2.50925357615	2.43375684802	2.4810157669	2.76861661579	2.2486610476	2.40675375433	2.47434832887	2.39499604211	2.5228807231	2.50993867044	2.82052126857
Prpf6	37.83003425	37.96543579	27.5986539	27.86529315	22.11583675	23.12794776	31.50570676	44.73512151	52.63598445	25.00708149	33.70300232	18.44120615	21.82449749	30.26011318	3.61235125954	3.56215790744	3.54905392861	3.54285893975	3.42258990169	3.39124802557	3.24902236317	3.59419857299	3.61291651169	3.60712720135	3.51035411508	3.36929302779	3.32834729534	3.2685367858	1.6089233996	1.79761970707	1.85333054428	2.15795934558	2.19822744889	2.19340580905	2.16386044463	1.61987129859	1.78054598632	1.79747081317	2.07196476578	2.23201974652	2.19096628167	2.28285220365
Ythdf2	37.28062165	35.00413052	39.64756553	29.84769344	30.0292285	28.00740174	26.93613014	47.00063339	59.70212478	49.93464059	49.85452629	33.964448	37.22184433	38.06298979	2.51853811041	2.46694237916	2.49205650507	2.29060307479	2.25072708036	2.17086299349	2.07225164448	2.58943811543	2.46834743281	2.32217638852	2.33187136354	2.30861111396	2.2144302315	2.07294217009	0.567015728576	0.614891445183	0.618126983328	1.04900563464	1.40249182692	1.61806959345	1.90238544753	0.153123384745	0.421997633184	0.440218147866	0.94460012278	1.18953216164	1.49780013303	1.71293349001
BC013712	126.3650538	38.27498611	118.5499609	190.4237101	193.1622915	182.6939508	159.128071	38.22136401	42.47811738	56.10529135	108.3842648	158.3680709	85.71160215	79.5657554	2.86418799645	2.95245480548	2.80804595109	2.78036385871	2.75055498412	2.63805877734	2.64267586558	3.00751899473	2.88139134726	2.97759586908	2.85938307975	2.77330499776	2.6608923222	2.69029831351	1.19226395411	1.27413875622	1.30913341904	1.70711066596	1.91747206234	2.28688474875	2.51386416675	0.951926061729	1.09529173959	1.13445212127	1.59602947891	1.87764234075	2.3342893815	2.5073671201
Ugp2	88.26000111	69.78966259	78.69089996	66.32027044	64.32959775	74.02263688	97.39123794	60.0346424	55.00991498	60.11963341	46.22909254	61.20835653	58.10503269	56.62563701	5.37224753039	5.27163266151	5.35264278198	5.40092118109	5.27999556775	5.37823501021	5.36380806697	5.36837998489	5.33861426673	5.49751186203	5.35191241872	5.39579934852	5.38650796437	5.4149645457	3.28747407076	3.35055465691	3.23976851166	3.25464449653	3.27572449384	3.45399859749	3.62159328069	3.29746208641	3.25132463049	3.33230969063	3.24422816661	3.37271879891	3.43073470809	3.61651944911
Smarca5	94.0055466	113.371974	104.1413377	82.16566714	70.92017814	39.8504361	40.83979003	180.7120346	177.6665455	160.1848455	149.7227843	114.5551526	101.2792825	75.09101869	3.52911713643	3.48152641454	3.46789244391	3.44654002224	3.39480923015	3.28436267514	3.31005366343	3.55270466965	3.45337560038	3.46784359438	3.4765989812	3.41757066985	3.37653967543	3.24757634568	1.33483560683	1.48521638102	1.62428200458	1.55582801984	1.68564184365	1.69124694143	1.78292839506	1.32207784676	1.53939061418	1.58016120269	1.5330103058	1.69447473304	1.68775846805	1.71048829404
Lrp1	78.88687355	54.38854094	46.70422431	23.47060971	26.29792252	44.29153668	64.96667395	67.00481736	55.36023901	47.54219633	28.97003108	33.3204765	44.82208383	59.73128546	3.84702920659	3.80112232089	3.82429170983	3.64508529411	3.58986912331	3.70562541495	3.38199475796	3.8541535705	3.8051819099	3.73299577624	3.66059941204	3.59381846889	3.53630702781	3.4519273319	2.03869103141	2.08583515626	2.30247342688	2.23660926463	2.48538323887	2.60017749355	2.60889896379	2.10163003753	2.16877644686	2.07307004067	2.39906631309	2.4076768609	2.49800080604	2.63810640315
Scpep1	118.3802818	113.5415103	125.5500341	97.50722378	104.2906167	173.6398686	221.918025	78.20732206	60.09824669	94.62809552	61.38475839	104.2140457	92.01505525	127.391701	5.0319830991	4.92049654391	4.90198981681	4.90702676606	4.84429967916	4.739694407	4.74829937486	4.8836329507	5.00256469591	4.93781113336	4.9492595845	4.80585652962	4.75598802722	4.72788638266	2.77330521276	3.02868576489	3.07786604967	3.08009052597	3.17372949443	3.19523634038	3.46079228762	2.83800007135	2.87571231576	3.12078910804	3.09492061123	3.0772467008	3.35404019555	3.43837106371
Wdr7	13.99580764	17.34841484	10.00623821	5.586019992	4.403460618	5.495058677	7.83900796	19.05392342	23.65953418	12.59791388	6.024537985	6.634955885	11.30147301	10.26776228	0.87790792936	0.909348803932	0.887635087551	0.85329779019	0.867500077456	0.718666951799	0.594671952893	0.896721211345	1.01952970856	0.870834333828	0.946773757451	0.779162400538	0.690433645533	0.69282658046	-0.78089607429	-0.696279802404	-0.641466487779	-0.558218514645	-0.452896903745	-0.415145088353	-0.184494293772	-0.724946431521	-0.749815472612	-0.62866715455	-0.456201331114	-0.500549089542	-0.358656069281	-0.287541231761
Etfdh	37.43629192	107.6513313	34.11806529	33.05685319	21.16826646	21.23056373	20.40172836	19.14642021	56.50099659	25.78118322	28.21639415	29.09218062	21.27663258	21.45172334	3.56490297232	3.5186682758	3.46662420904	3.43273303531	3.49017982636	3.37988666472	3.41772352559	3.57553715607	3.43909871068	3.46247890685	3.54711386592	3.47717919793	3.35658079412	3.39943090284	1.5767310733	1.83935387336	1.84878781487	1.88997291966	1.9547238779	1.99277424495	2.01249793021	1.49789842113	1.93272768371	1.82838062149	1.80644841816	1.8800571784	1.8721529519	1.97767962775
Rheb	129.994483	86.87997031	98.85801944	70.34600674	63.29333183	74.0075033	66.83483709	80.24033534	48.73788974	91.45589491	59.02595617	76.70522752	40.89826975	49.43299232	3.98561555947	3.910353256	4.03688017311	3.88283199733	3.92302658247	3.8154974264	3.76029955341	3.98061639014	4.03854208895	3.96042275175	3.90676998874	3.85645825074	3.79551754228	3.84333900524	3.07311670057	3.00339070149	2.96719669128	3.27495418135	3.52349019898	3.75521320429	3.98210618246	2.82674419387	2.89168670243	2.86923139829	3.19188473726	3.39887451338	3.76783380298	3.95211030369
Sf3b3	66.77213916	67.65606764	57.49256442	46.14141343	36.88984542	33.64874609	29.29934657	47.55073822	57.48857289	48.11623312	30.91806752	34.09237142	27.25001205	23.42828504	4.53389889045	4.38298867998	4.56435429923	4.50659284359	4.46018974084	4.34012736755	4.25797749402	4.52221471371	4.49873827221	4.43964726298	4.45633044556	4.45679877946	4.44758497742	4.31433163725	2.63822542578	2.65155102529	2.62909227964	2.73516990832	2.66717415238	2.70107732908	2.62267023061	2.66496040715	2.6490477612	2.656330928	2.63774560986	2.66115605231	2.63279694307	2.58313007894
Fam49b	93.81543986	92.66915286	92.50286584	56.17946671	69.19664249	74.29017739	83.17312188	100.5484447	95.28964592	80.91013844	38.35545075	58.32666195	62.65515129	67.0726826	5.78961914787	5.80130326313	5.8501586321	5.71668286008	5.79946389216	5.6717741826	5.70366418907	5.93815879706	5.87315152177	5.80582832932	5.79489486425	5.73502148666	5.76202228612	5.75843902171	3.54203797563	3.5232279169	3.74602399423	3.71874254738	3.82606844197	3.72389392973	4.03480212869	3.57332545243	3.521000399	3.69727790135	3.72481583988	3.71027947224	3.86157025742	4.0057618778
Ddx27	46.58458119	76.14119134	44.42212102	33.47403156	22.1423669	15.14041859	16.32717955	88.2250446	124.6863735	65.25117906	64.99312064	31.56768707	33.81340752	31.9692414	1.05605748105	1.0237862068	0.959194093439	0.964786473022	0.885008067739	0.737409636327	0.75412063295	0.976188916562	1.04736843539	1.04710438863	0.873199433859	0.918525257848	0.780451084491	0.642731015452	-1.26975245869	-1.10384301196	-1.05023025676	-0.875096106434	-0.639571360634	-0.615560490007	-0.51524143246	-1.31453729065	-1.21063786787	-1.12161604671	-0.971316425306	-0.875568651739	-0.545555300463	-0.411716000203
Tor1aip1;Lap1B	91.32713501	96.69395488	184.3220403	328.4057441	346.1241003	233.5786993	171.5926248	140.7102597	153.9100337	191.150179	490.4459242	446.9448978	420.8872129	217.6415647	3.47529358062	3.45571312718	3.48403814749	3.40779772836	3.40886298386	3.24158327428	3.21314030034	3.53355957951	3.52123181127	3.48275860482	3.46950667889	3.39815026783	3.38689633428	3.19182279509	1.96650207833	2.28567509228	2.44746678864	2.63101357563	2.66252092816	3.1007761541	3.31479027019	1.90247545654	2.2777968209	2.35033661681	2.54939071005	2.70992504477	3.00713088203	3.32363589904
Chmp1a	124.5434202	84.30272166	92.21386818	75.30464431	105.1564629	127.0194683	147.1803066	76.73802334	67.93041365	61.03296269	49.43790255	76.33609448	79.79119736	79.8188746	5.09667537337	4.95379315874	4.9631915883	4.90242743349	4.80793250112	4.71919896723	4.65933032016	5.02952047108	4.97383353115	4.93869155441	4.85060919041	4.88093753033	4.81894485464	4.70046940641	2.63119931756	2.4994691187	2.59431341533	2.82796961528	3.25562725063	3.51720118436	3.65200432763	2.39878528654	2.53637952762	2.54236776771	2.76488559379	3.25012106676	3.37610023387	3.57664981156
Mobkl1a;AK046278;Mobkl1b	158.0433129	158.0353233	194.8896122	182.0260965	186.817398	184.0096283	168.1388873	77.63594024	143.926787	113.2738555	120.2174047	130.4636381	103.738351	64.94437319	4.83823484273	4.81918731925	4.7134372275	4.70866219723	4.66449466766	4.6032446125	4.34731881136	4.8058228541	4.80937376209	4.74788450626	4.73718697518	4.64406921335	4.53353603456	4.35682808273	3.03080601218	3.0333934249	3.07413571928	3.32524018065	3.85843230631	4.16963228489	4.21884508032	2.84227942079	2.9648543695	2.95916986497	3.29464740276	3.88573917263	4.13127753501	4.20166676943
Dars	66.98928796	53.26475412	54.49166603	24.543063	29.36484457	29.04924261	43.74956212	36.82838848	64.87022455	39.57634856	13.73462019	23.65749725	16.90046329	28.56723362	4.78451213918	4.81436571915	4.82779198891	4.89360458528	4.73948059799	4.76346231315	4.71013431216	4.85073759971	4.81974461875	4.82677015919	4.76114466903	4.82959295317	4.65606962159	4.67500855886	2.68313807686	3.06466440879	3.1008534201	3.16999576489	3.08797550176	3.13380151563	3.24893277108	2.7484576699	3.05046236386	3.04375179354	3.08493982688	3.20079064974	3.08935972719	3.27478168112
Mthfd1	31.58138113	27.36369949	21.32823231	8.844942829	3.510374028	2.879147975	3.131474798	17.84104781	16.20720619	15.28383406	6.125085151	2.705474546	1.788900449	1.42622385	4.88536942363	4.81958088336	4.91501912131	4.95798713706	4.81778705986	4.79698819916	4.77290135541	4.88570924388	4.92818128259	4.91358232644	4.82542988058	4.93264893529	4.83720759195	4.81809146748	2.95134485049	3.07798964508	3.05992916686	3.01682145005	3.0618477873	3.00209139257	2.99071836188	2.93688043891	2.99579491068	3.01627272814	3.01469498496	3.04229404459	2.93350533597	2.99664456697
Tubb6	130.1580509	133.6344236	132.6951193	115.3820847	117.8083442	146.8930243	167.4610716	73.21334121	93.26533803	117.8507128	86.21434316	100.3822778	98.82157196	106.8373232	4.83813513213	4.84131573033	4.79627393019	4.74762888756	4.67800378837	4.74384139927	4.68430488069	4.82644006988	4.77853217269	4.77578500679	4.76976492565	4.82044653084	4.71225790105	4.66940351088	3.04239566265	3.07685862061	3.05256695863	3.14207829359	3.2784140023	3.36755607263	3.43557767738	3.05716183332	3.02220929708	3.17028179157	3.17092435827	3.263104679	3.37900982473	3.45019683939
Clip1;AK140543	30.47170488	46.16070218	31.78868543	31.62283267	25.10826776	21.9525275	25.41774915	55.04527086	124.1919257	64.48507146	42.87767911	43.31599005	54.70448973	41.7456122	2.12888132604	2.17317375541	2.10547921389	2.05860017831	2.12796852872	1.97705450715	1.95000100158	2.11380584638	2.19463484858	2.15714979762	2.03308864116	2.02701933909	1.98590242766	2.07697508506	0.427780537704	0.36221976216	0.425371518193	0.400464919493	0.544668621841	0.861715377928	1.11151600989	0.552264786131	0.425062821651	0.497561280203	0.55832683346	0.512196917679	0.757361106784	1.13570667037
Smek2	42.0466108	36.15987274	32.06295493	34.44016182	31.80358896	30.20892527	34.54639531	78.00137428	43.99625863	49.82167783	50.33890866	47.31193628	70.43451798	54.86841867	0.827723499793	0.788746406266	0.692776571871	0.653437370965	0.627772183621	0.425560223247	0.25134704513	0.843784056015	0.786324867445	0.761297574153	0.732724185473	0.63218802421	0.443376519094	0.244047279164	-2.49718593827	-2.06910701095	-1.74843464733	-1.46365934302	-1.04960879827	-0.686758300871	-0.488098220593	-2.02802749656	-1.71022031243	-1.50865105333	-1.15140005878	-0.896405687279	-0.570259803279	-0.35301128058
Ubxn1;AK172428	261.8865308	244.793186	210.7477514	228.4292747	244.0286499	223.0670665	282.3515535	295.4617392	289.6120401	202.6129326	248.3276265	232.7370371	265.8787677	313.9287759	4.86423228476	4.78035443323	4.89591153699	4.7522603709	4.80768187786	4.70368806214	4.56975140273	4.80746877624	4.78016468223	4.84259840555	4.75808482358	4.65165089458	4.71694578664	4.68954121836	3.14474987081	3.09320602358	3.14182620376	3.02407018787	3.16817792561	3.26106413242	3.46564966623	3.07041631074	3.11232442516	3.08514179812	3.07678729615	3.11094350233	3.35185637231	3.45575986021
Blvrb	516.943006	309.2686807	360.6809676	402.1451736	439.3340449	621.7270607	665.0540722	311.0498551	259.9666593	365.2095648	362.9677964	371.5906519	308.1403102	482.712694	7.34590467389	7.29927027253	7.26656524731	7.34966983846	7.29546411864	7.27991324833	7.24797192016	7.34813952896	7.40613496939	7.3328980846	7.34631755826	7.26243843103	7.33343641928	7.19114207047	4.89028547918	4.88889644431	4.96745190516	4.97091612891	5.51613459768	5.90301148704	6.16077193508	4.88339347418	5.0195794236	4.9306041467	4.9341771803	5.48690103931	5.9215093539	6.20049829207
Sf3b5	376.9233165	407.1256871	284.2867126	290.2960133	257.6162451	206.2124684	180.4402733	449.7285479	184.7184491	276.8559619	304.1254351	247.8662807	267.5666183	214.731401	5.82658464284	5.77657937272	5.7534079553	5.73169320411	5.69690732883	5.74006692668	5.69127032776	5.81146667542	5.87734723944	5.82313730079	5.74535058133	5.73457679118	5.65872274752	5.6697245215	3.12784507048	3.26662553094	3.35208398462	3.45850918255	3.51745048666	3.60151708624	3.73445789059	3.13463627803	3.28756800583	3.31267498947	3.36739534956	3.49848319366	3.68637197183	3.75037828351
Clns1a	104.8903147	74.33159242	58.28914689	44.65544675	40.64048058	44.16070756	43.48795607	89.82907686	47.82050856	58.99458195	29.60983604	24.47966524	34.46072341	24.77187879	4.37879929086	4.37370479455	4.25595406504	4.27177028334	4.16575908464	4.27391510359	4.1943950248	4.41454621964	4.32884008337	4.3418805317	4.30602744999	4.20702027065	4.1803510667	4.13026336029	1.90879709105	1.92051262122	1.97844013156	2.05441549329	2.24584213015	2.45559538588	2.58349602827	1.78506797501	1.80734888872	1.81528720904	1.91118524532	2.04015952856	2.30487414318	2.44897026691
Taldo1	1287.995881	1256.595748	1000.775904	973.1634247	769.5043459	544.4034817	526.9422356	1235.897491	718.1626654	984.5328208	763.37531	685.3517045	577.5770936	515.7053104	8.34537309739	8.33188910746	8.34964615151	8.32902013973	8.36692257648	8.35794151856	8.31349011869	8.33119409891	8.38532472959	8.36240543298	8.38397119556	8.32057367455	8.34163870817	8.26777069674	5.47447324648	5.55367703767	5.65566946985	5.70547033396	5.81698905292	6.01134481553	6.04922787988	5.47358891329	5.60503707534	5.58548887737	5.78901171628	5.90117200951	5.90817768438	6.15826150825
